_id,ltable_ID,rtable_ID,ltable_Name,ltable_Category,ltable_Author,ltable_Price,ltable_Series,ltable_Pages,ltable_Publisher,ltable_Date,ltable_Language,ltable_ISBN_10,ltable_ISBN_13,ltable_Dimensions,ltable_Weight,rtable_Name,rtable_Category,rtable_Author,rtable_Price,rtable_Series,rtable_Pages,rtable_Publisher,rtable_Date,rtable_Language,rtable_ISBN_10,rtable_ISBN_13,rtable_Dimensions,rtable_Weight,label
234,610,170,A Memory of Earth: Children of Earthrise Book 2,Science Fiction : Space Opera,Daniel Arenson,$12.59,Children of Earthrise (Book 2),334 pages,CreateSpace Independent Publishing Platform,"""December 28, 2017""",English,198207180X,978-1982071806,6 x 0.8 x 9 inches,1.3 pounds,An Echo of Earth  :  Children of Earthrise Book 3,Science Fiction - Space Opera,Daniel Arenson,$14.99,,374.0,Createspace Independent Publishing Platform,February 2018,,1985024187,9781985024182,9 x 6 x 0.83 inches,1.21 pounds,0
391,398,258,The Black Star Passes: Large Print,Science Fiction : Space Opera,Jr. John W. Campbell,$17.99,,358 pages,CreateSpace Independent Publishing Platform,"""February 4, 2018""",English,1985009366,978-1985009363,8.5 x 0.8 x 11 inches,2.2 pounds,The Black Star Passes,Science Fiction - Space Opera,Jr. John W. Campbell,$12.99,,230.0,Vintage Sci-Fi Classics,January 2018,,1528703286,9781528703284,8.5 x 5.5 x 0.52 inches,0.65 pounds,0
3942,492,7319,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Explorers of Gor,Fantasy - Dark Fantasy,John Norman,$20.99,,548.0,Open Road Media Science & Fantasy,May 2014,,1497644518,9781497644519,8.5 x 5.5 x 1.22 inches,1.51 pounds,0
23,2391,14,No one's Perfect: The biography of an abusive Roman Catholic priest,Psychological Thrillers,David John Hay,$6.50,,218 pages,Independently published,"""March 17, 2018""",English,1980582661,978-1980582663,6 x 0.5 x 9 inches,13.8 ounces,The Voice of Mars,Science Fiction - Space Opera,David Guymer,$13.08,,432.0,Games Workshop,November 2018,,1784968080,9781784968083,,,0
1916,1804,3863,The Linear Cycle,Fantasy : Dark,Michael H. Potter,$11.95,,354 pages,Independently published,"""December 10, 2017""",English,1973511231,978-1973511236,6 x 0.9 x 9 inches,1.3 pounds,The Human Thing,Science Fiction - Space Opera,Kathleen H. Nelson,$19.95,,296.0,Dragon Moon Press,June 2011,,1897492340,9781897492345,8.5 x 5.51 x 0.67 inches,0.83 pounds,0
3301,2535,5595,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,The Call of Cthulhu,Fantasy - Dark Fantasy,H. P. Lovecraft,$8.95,,44.0,Createspace Independent Publishing Platform,June 2016,,1534641173,9781534641174,10 x 7 x 0.09 inches,0.21 pounds,0
3803,1869,6940,Bedlam: Fourth Book of the Nameless Chronicle (Volume 4),Fantasy : Dark,M. T. Miller,$14.99,The Nameless Chronicle (Book 4),178 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 1, 2017""",English,197999613X,978-1979996136,6 x 0.4 x 9 inches,11.5 ounces,The Cursed Dragon - Book One of the Age of Acama Series,Fantasy - Dark Fantasy,Rachal M. Roberts,$24.95,,404.0,Total Publishing and Media,October 2014,,1633020169,9781633020160,9 x 6 x 0.83 inches,1.19 pounds,0
949,491,750,The Ultimate Weapon,Science Fiction : Space Opera,John W. Campbell Jr.,$9.99,,106 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703294,978-1528703291,5.5 x 0.2 x 8.5 inches,5.1 ounces,The Space Beyond,Science Fiction - Space Opera,Jr. John W. Campbell,$14.99,,288.0,Wildside Press,June 2017,,1479427810,9781479427819,8 x 5 x 0.65 inches,0.69 pounds,0
3176,500,5186,The Planet of Doubt,Science Fiction : Space Opera,Stanley G. Weinbaum,$9.99,,42 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703383,978-1528703383,5.5 x 0.1 x 8.5 inches,2.4 ounces,The Wanderer,Fantasy - Dark Fantasy,Stanley Brown,$21.95,,294.0,"""Page Publishing, Inc.""",November 2016,,1684096936,9781684096930,10 x 7 x 0.62 inches,1.13 pounds,0
2799,2379,4554,The Master of Ballantrae: A Winter's Tale,Psychological Thrillers,Robert Louis Stevenson,,,150 pages,CreateSpace Independent Publishing Platform,"""March 19, 2018""",English,198661610X,978-1986616102,6 x 0.3 x 9 inches,9.9 ounces,The People of the Black Circle,Fantasy - Dark Fantasy,Robert E. Howard,$7.99,,106.0,Createspace Independent Publishing Platform,July 2017,,1973793555,9781973793557,9 x 6 x 0.22 inches,0.34 pounds,0
4382,920,7799,Landscape of Darkness,Science Fiction : Space Opera,Sara Light-Waller,$7.99,,98 pages,CreateSpace Independent Publishing Platform; 1 edition,"""October 29, 2017""",English,1979663068,978-1979663069,5.2 x 0.2 x 8 inches,5.9 ounces,The Darkness Beneath,Thrillers - Psychological,,$17.99,,336.0,Rethink Press,December 2017,,1781332843,9781781332849,8.5 x 5.5 x 0.75 inches,0.94 pounds,0
1737,1812,3246,The Spitting Post,Fantasy : Dark,Jason R. Barden,$13.99,,220 pages,"""The Wild Rose Press, Inc.""","""December 8, 2017""",English,1509218181,978-1509218189,5 x 0.5 x 8 inches,10.7 ounces,The Giving Tree,Science Fiction - Space Opera,R. F. Coerper,$10.00,,166.0,Createspace Independent Publishing Platform,September 2013,,149211040X,9781492110408,9.02 x 5.98 x 0.35 inches,0.51 pounds,0
3310,2522,5625,The Power of Silence: Psychological Thriller,Psychological Thrillers,Peter C Prins,,,199 pages,Independently published,"""February 18, 2018""",English,1980320659,978-1980320654,6.7 x 0.4 x 9.6 inches,14.9 ounces,The Blood of the Dragon  :  Sage,Fantasy - Dark Fantasy,Ladee C,$10.00,,256.0,Createspace Independent Publishing Platform,June 2016,,1534764399,9781534764392,9 x 6 x 0.54 inches,0.76 pounds,0
2349,2641,4166,The Immersion Of Atticus Merrick,Psychological Thrillers,Gary J. Richards and Paul Alan Richards,$15.23,,564 pages,Independently published,"""January 25, 2018""",English,1976831393,978-1976831393,6 x 1.3 x 9 inches,2.1 pounds,The Unyielding,Fantasy - Dark Fantasy,Gary J. Shipley,$10.95,,100.0,Eraserhead Press,December 2017,,1621052419,9781621052418,7.01 x 5 x 0.24 inches,0.22 pounds,0
896,652,625,Space Team: Return of the Dead Guy,Science Fiction : Space Opera,Barry J. Hutchison,$12.99,Space Team (Book 6),286 pages,Zertex Books,"""December 19, 2017""",English,099562335X,978-0995623354,5 x 0.7 x 8 inches,13.4 ounces,Changing of the Guard,Science Fiction - Space Opera,Thomas J. Deprima,$19.95,,354.0,Thomas Deprima,August 2017,,1619310333,9781619310339,9.02 x 5.98 x 0.74 inches,1.04 pounds,0
4156,1868,7886,The Hearth,Fantasy : Dark,Hubert L. Mullins,$12.99,,368 pages,Independently published,"""December 1, 2017""",English,1549921436,978-1549921438,8.5 x 0.9 x 11 inches,2.3 pounds,The Missing,Thrillers - Psychological,C. L. Taylor,$15.99,,496.0,William Morrow & Company,November 2017,,006267353X,9780062673534,8 x 5.3 x 0.8 inches,0.7 pounds,0
907,2702,636,The Master of Ballantrae,Psychological Thrillers,Robert Louis Stevenson,,,98 pages,CreateSpace Independent Publishing Platform,"""January 10, 2018""",English,1983627372,978-1983627378,8.5 x 0.2 x 11 inches,11 ounces,Revelations  :  The Cost of Foresight,Science Fiction - Space Opera,Robert J. Hamilton,$15.90,,366.0,Bookbaby,August 2017,,994282230,9780994282231,8.9 x 5.9 x 0.8 inches,1.35 pounds,0
3947,1561,7329,The Medley of the Dreamers: A Collection of Tales (Songs of the Profane),Fantasy : Dark,J. Alden Reed,$8.00,Songs of the Profane,185 pages,Independently published,"""January 25, 2018""",English,197693298X,978-1976932984,6 x 0.5 x 9 inches,12 ounces,The Whispers of the Fallen  :  Rebellion,Fantasy - Dark Fantasy,J. D. Netto,$12.99,,314.0,Createspace Independent Publishing Platform,May 2014,,1984241192,9781984241191,8 x 5 x 0.7 inches,0.75 pounds,0
1655,399,2966,Spacehounds of IPC: Large Print,Science Fiction : Space Opera,E. E. Smith,$30.99,,436 pages,CreateSpace Independent Publishing Platform,"""February 4, 2018""",English,1985009315,978-1985009318,8.5 x 1 x 11 inches,2.7 pounds,Spacehounds of Ipc,Science Fiction - Space Opera,Edward E. Smith,$14.95,,292.0,Createspace Independent Publishing Platform,May 2014,,1499508263,9781499508260,9 x 6 x 0.61 inches,0.87 pounds,0
651,858,421,Fall of Angels (Sins of Angels),Science Fiction : Space Opera,Matt Larkin and J.S. Morin,,Sins of Angels (Book 5),214 pages,Magical Scrivener Press,"""November 10, 2017""",English,1942642571,978-1942642572,5.5 x 0.5 x 8.5 inches,12 ounces,Fall of Angels,Science Fiction - Space Opera,Matt Larkin and J. S. Morin,$16.99,,216.0,Magical Scrivener Press,November 2017,,1942642571,9781942642572,8.5 x 5.5 x 0.49 inches,0.62 pounds,1
2828,2202,4589,The Goddess: The Histories of the Goddess (Volume 4),Fantasy : Dark,Jerome Brooke,$9.79,The Histories of the Goddess (Book 4),248 pages,CreateSpace Independent Publishing Platform; 2 edition,"""October 4, 2017""",English,1977991386,978-1977991386,6 x 0.6 x 9 inches,15.4 ounces,The Queen of Death Omnibus,Fantasy - Dark Fantasy,Jerome Brooke,$7.79,,64.0,Createspace Independent Publishing Platform,July 2017,,1973730820,9781973730828,9 x 6 x 0.13 inches,0.22 pounds,0
456,735,299,The Wreck: The Atlantis Chronicles (Volume 2),Science Fiction : Space Opera,Michael Brown and Myles Edmundson,$12.00,The Atlantis Chronicles (Book 2),172 pages,CreateSpace Independent Publishing Platform,"""December 4, 2017""",English,1981374531,978-1981374533,6 x 0.4 x 9 inches,11.2 ounces,The Wreck  :  The Atlantis Chronicles,Science Fiction - Space Opera,Michael Brown and Myles Edmundson,$12.00,,174.0,Createspace Independent Publishing Platform,December 2017,,1981374531,9781981374533,9 x 6 x 0.37 inches,0.53 pounds,1
3088,1401,4949,Prince of Fiends,Fantasy : Dark,L. C. Cunningham,$14.99,,594 pages,CreateSpace Independent Publishing Platform,"""February 22, 2018""",English,1985594773,978-1985594777,5.1 x 1.5 x 7.8 inches,1.6 pounds,Seeker of Magic,Fantasy - Dark Fantasy,Susanne L. Lambdin,$16.49,,478.0,Theogony Books,March 2017,,1942936621,9781942936626,9.02 x 5.98 x 0.96 inches,1.4 pounds,0
3354,2702,5742,The Master of Ballantrae,Psychological Thrillers,Robert Louis Stevenson,,,98 pages,CreateSpace Independent Publishing Platform,"""January 10, 2018""",English,1983627372,978-1983627378,8.5 x 0.2 x 11 inches,11 ounces,The Book of David,Fantasy - Dark Fantasy,Robert Boyczuk,$15.05,,320.0,Chizine Publications,April 2016,,1771483512,9781771483513,8.9 x 6 x 0.7 inches,0.7 pounds,0
1961,1164,3898,A Flicker of Steel (The Avalon Chronicles),Fantasy : Dark,Steve McHugh,$15.99,The Avalon Chronicles (Book 2),,47North,"""July 3, 2018""",English,1542047080,978-1542047081,5.5 x 1 x 8.2 inches,1.1 pounds,A Flicker of Steel,Fantasy - Dark Fantasy,Steve McHugh,$14.95,,,47north,July 2018,,1542047080,9781542047081,,,1
2486,1883,4260,Brebaje (Spanish Edition),Fantasy : Dark,Tamara Romero,$8.95,,100 pages,CreateSpace Independent Publishing Platform,"""November 29, 2017""",Spanish,1979893667,978-1979893664,5.5 x 0.2 x 8.5 inches,6.4 ounces,Brebaje,Fantasy - Dark Fantasy,Tamara Romero,$8.95,,100.0,Createspace Independent Publishing Platform,November 2017,,1979893667,9781979893664,8.5 x 5.5 x 0.24 inches,0.3 pounds,1
2136,1422,4030,DarkWalker 1: Hunting Grounds (Volume 1),Fantasy : Dark,John Urbancik,$12.00,DarkWalker,288 pages,DarkFluidity; 2 edition,"""February 20, 2018""",English,998388254,978-0998388250,5 x 0.7 x 8 inches,13.4 ounces,Darkwalker 1  :  Hunting Grounds,Fantasy - Dark Fantasy,John Urbancik,$12.00,,288.0,Darkfluidity,February 2018,,998388254,9780998388250,7.99 x 5 x 0.65 inches,0.69 pounds,1
1456,1226,2040,The Last Vampire,Fantasy : Dark,C. M. Parker,$6.00,,99 pages,Independently published,"""March 22, 2018""",English,1980627886,978-1980627883,6 x 0.2 x 9 inches,7.2 ounces,The Knife's Edge,Science Fiction - Space Opera,M. R. Forbes,$13.99,,324.0,Createspace,October 2015,,1518784674,9781518784675,9.02 x 5.98 x 0.68 inches,0.96 pounds,0
1381,1639,1837,The Works of Edgar Allan Poe,Fantasy : Dark,Edgar Allan Poe,$18.95,,456 pages,Independently published,"""January 11, 2018""",English,1976871204,978-1976871207,8.5 x 1.2 x 11 inches,2.8 pounds,The Gods of Mars (Annotated),Science Fiction - Space Opera,Edgar Rice Burroughs,$7.40,,158.0,Createspace Independent Publishing Platform,January 2016,,1523608196,9781523608195,9 x 6 x 0.34 inches,0.48 pounds,0
3019,599,4863,The Symbolism in the Mortalis Series,Science Fiction : Space Opera,Larry W. Cockerham,$5.95,Symbolism in the Mortalis,26 pages,CreateSpace Independent Publishing Platform,"""December 30, 2017""",English,1983418013,978-1983418013,5 x 0.1 x 8 inches,2.7 ounces,The King in Yellow,Fantasy - Dark Fantasy,Robert W. Chambers,$6.99,,146.0,Createspace Independent Publishing Platform,April 2017,,1545423733,9781545423738,9 x 6 x 0.31 inches,0.45 pounds,0
1745,1062,3278,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,War of Retribution  :  Frontlines,Science Fiction - Space Opera,M. G. Lawson,$17.95,,484.0,Createspace Independent Publishing Platform,August 2013,,148403001X,9781484030011,9 x 6 x 0.97 inches,1.41 pounds,0
3230,2189,5403,The Saturnine Flutes of Babylon (Carolina Daemonic Short Stories) (Volume 7),Fantasy : Dark,Brian Barr and Kody Boye,$5.99,Carolina Daemonic Short Stories (Book 7),36 pages,CreateSpace Independent Publishing Platform; Large Print edition,"""October 6, 2017""",English,1978014503,978-1978014503,6 x 0.1 x 9 inches,3.7 ounces,The Shadow Ward  :  A Carolina Daemonic Short Story,Fantasy - Dark Fantasy,Brian Barr and Julia Goldhirsh and Fiction Magazines,$5.99,,40.0,Createspace Independent Publishing Platform,September 2016,,1539162036,9781539162032,9 x 6 x 0.08 inches,0.15 pounds,0
1198,678,1412,Stranded (Shadows of the Void Space Opera Serial) (Volume 2),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Serial,140 pages,CreateSpace Independent Publishing Platform,"""December 14, 2017""",English,1974602303,978-1974602308,5 x 0.3 x 8 inches,7.4 ounces,Myth of the Malthians,Science Fiction - Space Opera,Ruth J. Burroughs,$14.75,,176.0,Gypsy Shadow Publishing Company,August 2016,,1619502941,9781619502949,9 x 6 x 0.41 inches,0.59 pounds,0
4119,655,7755,Dawn (Shadows of the Void Space Opera Serial) (Volume 3),Science Fiction : Space Opera,J. J. Green,$6.99,Shadows of the Void Space Opera Serial,144 pages,CreateSpace Independent Publishing Platform,"""December 18, 2017""",English,1974692701,978-1974692705,5 x 0.3 x 8 inches,7.5 ounces,Trick of the Mind,Thrillers - Psychological,J. S. Chapman,$14.95,,350.0,Createspace Independent Publishing Platform,January 2018,,1983775053,9781983775055,8 x 5.25 x 0.78 inches,0.88 pounds,0
4487,2823,7799,The Moderator,Psychological Thrillers,Krystol Diggs,$9.99,,188 pages,CreateSpace Independent Publishing Platform,"""December 8, 2017""",English,1979661618,978-1979661614,5 x 0.4 x 8 inches,9.4 ounces,The Darkness Beneath,Thrillers - Psychological,,$17.99,,336.0,Rethink Press,December 2017,,1781332843,9781781332849,8.5 x 5.5 x 0.75 inches,0.94 pounds,0
2390,1919,4195,Enemy: Book Three of the Seven Eyes,Fantasy : Dark,Betsy Dornbusch,$15.99,Seven Eyes (Book 3),308 pages,Night Shade Books; Reprint edition,"""November 21, 2017""",English,1597809136,978-1597809139,6 x 0.9 x 9 inches,12.8 ounces,Enemy  :  Book Three of the Seven Eyes,Fantasy - Dark Fantasy,Betsy Dornbusch,$15.99,,308.0,Night Shade Books,November 2017,,1597809136,9781597809139,9 x 6 x 0.88 inches,0.85 pounds,1
2963,2304,4753,The Breakdown,Psychological Thrillers,B. A. Paris,$16.99,,491 pages,Large Print Press; Large Print edition,"""June 12, 2018""",English,1432847694,978-1432847692,5.5 x 8.5 inches,1.1 pounds,The Bones of the Past,Fantasy - Dark Fantasy,Craig A. Munro,$16.99,,450.0,Inkshares,May 2017,,1942645333,9781942645337,8.2 x 5.4 x 1.4 inches,1 pounds,0
1929,1131,3873,The Black Khan (The Khorasan Archives),Fantasy : Dark,Ausma Zehanat Khan,$16.99,The Khorasan Archives (Book 2),384 pages,Harper Voyager,"""October 16, 2018""",English,62459201,978-0062459206,5.3 x 0.9 x 8 inches,10.4 ounces,The Black Khan,Fantasy - Dark Fantasy,Ausma Zehanat Khan,$16.99,,384.0,Voyager,October 2018,,62459201,9780062459206,,,1
811,477,523,The Lotus Eaters,Science Fiction : Space Opera,Stanley G. Weinbaum,$9.99,,42 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703464,978-1528703468,5.5 x 0.1 x 8.5 inches,2.4 ounces,The Frozen,Science Fiction - Space Opera,Ronnie G. Anderson,$14.95,,302.0,Createspace Independent Publishing Platform,September 2017,,1976477522,9781976477522,9 x 6 x 0.63 inches,0.89 pounds,0
1140,2002,1270,Abominations: Children of the Fallen Book One,Fantasy : Dark,Nick Lilavois,$5.25,Children of the Fallen (Book 1),40 pages,Independently published,"""November 6, 2017""",English,1973235579,978-1973235576,6 x 0.1 x 9 inches,3.8 ounces,Independence  :  Book One of the Legacy Ship Trilogy,Science Fiction - Space Opera,Nick Webb,$16.99,,374.0,Createspace Independent Publishing Platform,October 2016,,1539389340,9781539389347,8 x 5 x 0.83 inches,0.89 pounds,0
4322,2471,8859,The Gevaudan Project,Psychological Thrillers,A. K. Preston,$11.25,,406 pages,A.K. Preston,"""March 1, 2018""",English,692956697,978-0692956694,6 x 0.9 x 9 inches,1.5 pounds,The Stalker,Thrillers - Psychological,Susan K. Droney,$12.99,,288.0,"""World Castle Publishing, LLC""",February 2016,,1629894354,9781629894355,9.02 x 5.98 x 0.65 inches,0.94 pounds,0
3867,2379,7144,The Master of Ballantrae: A Winter's Tale,Psychological Thrillers,Robert Louis Stevenson,,,150 pages,CreateSpace Independent Publishing Platform,"""March 19, 2018""",English,198661610X,978-1986616102,6 x 0.3 x 9 inches,9.9 ounces,The Hour of the Dragon,Fantasy - Dark Fantasy,Robert Howard,$9.00,,184.0,Createspace Independent Publishing Platform,July 2014,,1500595446,9781500595449,9 x 6 x 0.39 inches,0.56 pounds,0
4109,1532,7729,The Midnight Front: A Dark Arts Novel,Fantasy : Dark,David Mack,$13.58,Dark Arts (Book 1),480 pages,Tor Books,"""January 30, 2018""",English,765383195,978-0765383198,6.2 x 1.3 x 9.3 inches,1.1 pounds,The Clinic  :  A Thriller,Thrillers - Psychological,David Jester,$14.99,,216.0,Skyhorse Publishing,February 2018,,151070437X,9781510704374,8.2 x 5.5 x 0.9 inches,0.5 pounds,0
4080,1108,7647,The Last Bastion of Star City (Perseus Gate) (Volume 4),Science Fiction : Space Opera,M. D. Cooper,$6.99,Perseus Gate (Book 4),142 pages,CreateSpace Independent Publishing Platform,"""September 25, 2017""",English,1977683312,978-1977683311,5.2 x 0.4 x 8 inches,7.8 ounces,The Pursuit of Ordinary,Thrillers - Psychological,Nigel Jay Cooper,$14.95,,320.0,Roundfire Books,April 2018,,1785358065,9781785358067,,,0
3424,1396,5844,Reece: Prequel to the Dark Legacy Series,Fantasy : Dark,M. A. Anderson,$5.60,,116 pages,"""Bella Luna Books, Australia; 1 edition""","""February 23, 2018""",English,992513995,978-0992513993,5 x 0.3 x 8 inches,6.4 ounces,Skeins Unfurled  :  Prequel to the Breadth Key Cycle,Fantasy - Dark Fantasy,K. M. Vanderbilt,$14.99,,396.0,Doom Plot Press,March 2016,,997194405,9780997194401,9 x 6 x 0.81 inches,1.16 pounds,0
865,1698,584,The Bruja,Fantasy : Dark,Michael Molisani,$20.99,,268 pages,AuthorHouse,"""December 29, 2017""",English,1546222537,978-1546222538,6 x 0.6 x 9 inches,1 pounds,The Castle in Cassiopeia,Science Fiction - Space Opera,Michael D. Resnick,$17.00,,285.0,Pyr,August 2017,,1633882314,9781633882317,8.2 x 5.5 x 0.8 inches,0.5 pounds,0
787,1102,499,"""Ride the Star Wind: Cthulhu, Space Opera, and the Cosmic Weird""",Science Fiction : Space Opera,Scott Gable,$21.99,,,Broken Eye Books,"""September 26, 2017""",English,1940372259,978-1940372259,6 x 1 x 9 inches,1.4 pounds,"""Ride the Star Wind  :  Cthulhu, Space Opera, and the Cosmic Weird""",Science Fiction - Space Opera,Scott Gable and C. Dombrowski,$21.99,,460.0,Broken Eye Books,September 2017,,1940372259,9781940372259,9 x 6 x 1.02 inches,1.48 pounds,1
2426,1981,4217,La Femme immortelle (French Edition),Fantasy : Dark,Pierre Ponson du Terrail,$15.53,,380 pages,CreateSpace Independent Publishing Platform,"""November 10, 2017""",French,1979608725,978-1979608725,6 x 0.9 x 9 inches,1.4 pounds,La Femme Immortelle,Fantasy - Dark Fantasy,Pierre Ponson Du Terrail,$15.53,,382.0,Createspace Independent Publishing Platform,November 2017,,1979608725,9781979608725,9 x 6 x 0.79 inches,1.12 pounds,1
1137,129,1251,Space Drifters: The Ghost Ship,Science Fiction : Space Opera,Paul Regnier,$15.99,Space Drifters (Book 3),304 pages,Enclave,"""April 10, 2018""",English,1683700821,978-1683700821,,1.1 pounds,Space Drifters  :  The Emerald Enigma,Science Fiction - Space Opera,Paul Regnier,$14.99,,319.0,Enclave,July 2016,,1683700147,9781683700142,8.4 x 5.5 x 1 inches,1.1 pounds,0
3237,717,5440,The Galactic Chronicles (Shadows of the Void Space Opera Serial),Science Fiction : Space Opera,J. J. Green,$9.99,Shadows of the Void Space Opera Serial,386 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 8, 2017""",English,198154254X,978-1981542543,5.5 x 0.9 x 8.5 inches,1.3 pounds,The Tower of Dust,Fantasy - Dark Fantasy,Andrew J. Luther,$14.99,,348.0,Vanishing Goblin Inc.,August 2016,,993650260,9780993650260,8 x 5 x 0.78 inches,0.83 pounds,0
2639,1214,4374,The Devil's Standoff (Devil's Revolver),Fantasy : Dark,V S McGrath,$16.95,Devil's Revolver (Book 2),348 pages,Brain Mill Press,"""April 2, 2018""",English,1948559013,978-1948559010,5.5 x 0.7 x 8.5 inches,14.2 ounces,The Devil's Revolver,Fantasy - Dark Fantasy,V. S. McGrath,$16.95,,322.0,Brain Mill Press,September 2017,,1942083548,9781942083542,8.5 x 5.5 x 0.67 inches,0.82 pounds,0
558,832,370,Dark Deeds (Keiko),Science Fiction : Space Opera,Mike Brooks,$11.59,Keiko (Book 3),336 pages,Saga Press,"""November 14, 2017""",English,1534405445,978-1534405448,5.5 x 0.9 x 8.2 inches,10.1 ounces,Dark Deeds,Science Fiction - Space Opera,Mike Brooks,$16.99,,336.0,Saga Press,November 2017,,1534405445,9781534405448,8.2 x 5.4 x 1 inches,0.61 pounds,1
2944,1795,4728,Captive in the Waves: A Gods Above and Below Fantasy Short Story (Volume 21),Fantasy : Dark,Meyari McFarland,$5.99,Gods Above and Below,44 pages,Mary M Raichle,"""December 12, 2017""",English,1944269843,978-1944269845,5 x 0.1 x 8 inches,3.5 ounces,Kiss of the High King's Illusion  :  A Gods Above and Below Fantasy Short Story,Fantasy - Dark Fantasy,Meyari McFarland,$5.99,,44.0,Mary M Raichle,June 2017,,1944269584,9781944269586,8 x 5 x 0.09 inches,0.12 pounds,0
2351,1834,4168,Tales of Levinia,Fantasy : Dark,James Kientopp,$11.95,,,"""Page Publishing, Inc.""","""December 5, 2017""",English,1640823948,978-1640823945,6 x 0.2 x 9 inches,4.6 ounces,Tales of Levinia,Fantasy - Dark Fantasy,James Kientopp,$11.95,,90.0,"""Page Publishing, Inc.""",December 2017,,1640823948,9781640823945,9 x 6 x 0.22 inches,0.32 pounds,1
3381,569,5768,The Music of Mars,Science Fiction : Space Opera,George G. Moore,$15.99,,300 pages,Year of the Book Press,"""January 7, 2018""",English,1945670703,978-1945670701,6 x 0.8 x 9 inches,1.1 pounds,The Mezmurs,Fantasy - Dark Fantasy,Melissa George,$11.50,,122.0,Life Rattle Press,April 2016,,1987936256,9781987936254,7.99 x 5 x 0.26 inches,0.28 pounds,0
3981,2535,7393,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,At the Mountains of Madness,Fantasy - Dark Fantasy,H. P. Lovecraft,$7.95,,96.0,Createspace Independent Publishing Platform,March 2014,,149749768X,9781497497689,10 x 7 x 0.2 inches,0.4 pounds,0
365,493,240,The Winds of Time,Science Fiction : Space Opera,James H. Schmitz,$9.99,,52 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703251,978-1528703253,5.5 x 0.1 x 8.5 inches,2.9 ounces,Time Travel,Science Fiction - Space Opera,H. E. Sommers,$10.75,,280.0,Createspace Independent Publishing Platform,January 2018,,1984375768,9781984375766,8 x 5 x 0.59 inches,0.62 pounds,0
1009,2557,934,The Mind Reader,Psychological Thrillers,David Singer,$9.95,,244 pages,David Singer,"""February 7, 2018""",English,692054391,978-0692054390,6 x 0.5 x 9 inches,11.7 ounces,The Cosmic Seeders,Science Fiction - Space Opera,David L. Pritchard,$25.99,,372.0,FriesenPress,March 2017,,1525504878,9781525504877,8.5 x 5.51 x 0.83 inches,1.04 pounds,0
3456,1698,6037,The Bruja,Fantasy : Dark,Michael Molisani,$20.99,,268 pages,AuthorHouse,"""December 29, 2017""",English,1546222537,978-1546222538,6 x 0.6 x 9 inches,1 pounds,The Judas Glass,Fantasy - Dark Fantasy,Michael Cadnum,$15.99,,350.0,Open Road Distribution,December 2015,,1504023781,9781504023788,8.5 x 5.5 x 0.78 inches,0.98 pounds,0
4171,478,7948,The Galaxy Primes,Science Fiction : Space Opera,"E. E. ""Doc"" Smith",$13.53,,230 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703154,978-1528703154,5.5 x 0.5 x 8.5 inches,10.6 ounces,The Wilderness Within,Thrillers - Psychological,John Claude Smith,$15.95,,196.0,JournalStone,October 2017,,1945373938,9781945373930,9.02 x 5.98 x 0.45 inches,0.65 pounds,0
2464,1938,4245,His Price: Histories of the Shield Maidens,Fantasy : Dark,Juliet Baranne,$7.29,,28 pages,CreateSpace Independent Publishing Platform; 1 edition,"""November 19, 2017""",English,1979910669,978-1979910668,6 x 0.1 x 9 inches,3.2 ounces,His Price  :  Histories of the Shield Maidens,Fantasy - Dark Fantasy,Juliet Baranne,$7.29,,28.0,Createspace Independent Publishing Platform,November 2017,,1979910669,9781979910668,9 x 6 x 0.06 inches,0.11 pounds,1
3975,2419,7379,The Forgotten (A Scion Series),Psychological Thrillers,Tianna Johnson,$10.00,A Scion Series (Book 1),289 pages,Independently published,"""March 11, 2018""",English,1980530106,978-1980530107,6 x 0.7 x 9 inches,1.1 pounds,The Sciell,Fantasy - Dark Fantasy,Auden D. Johnson,$14.99,,382.0,Createspace Independent Publishing Platform,March 2014,,1495201732,9781495201738,8.5 x 5.51 x 0.85 inches,1.07 pounds,0
